"id";"parent";"level";"type";"name";"part";"v_total";"v_eu";"v_nation";"v_proc_eu";"v_proc_nation"
"10-4-3-1";"10-4-3";"e";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"28";7800;0;7800;0.0;100.0
"10-4-3-2";"10-4-3";"e";"Dysponent";"Polska Akademia Nauk";"67";14098;0;14098;0.0;100.0
"10-4-4";"10-4";"d";"Podzadanie 10.4.4";"Wspieranie współpracy naukowej z zagranicą";"";11300;0;11300;0.0;100.0
"10-4-4-1";"10-4-4";"e";"Dysponent";"Polska Akademia Nauk";"67";11300;0;11300;0.0;100.0
"10-5";"10";"c";"Zadanie 10.5";"Informatyzacja działalności i budowa społeczeństwa informacyjnego";"";290205;53760;236445;18.52;81.48
"10-5-1";"10-5";"d";"Podzadanie 10.5.1";"Utrzymanie systemów informatycznych nauki";"";20000;0;20000;0.0;100.0
"10-5-1-1";"10-5-1";"e";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"28";20000;0;20000;0.0;100.0
"10-5-2";"10-5";"d";"Podzadanie 10.5.2";"Rozbudowa infrastruktury informatycznej nauki";"";270205;53760;216445;19.9;80.1
"10-5-2-1";"10-5-2";"e";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"28";270205;53760;216445;19.9;80.1
"11";"";"b";"FUNKCJA 11";"BEZPIECZEŃSTWO ZEWNĘTRZNE I NIENARUSZALNOŚĆ GRANIC";"";20885383;0;20885383;0.0;100.0
"11-1";"11";"c";"Zadanie 11.1";"Utrzymanie zdolności obronnych";"";11622623;0;11622623;0.0;100.0
"11-1-1";"11-1";"d";"Podzadanie 11.1.1";"Utrzymanie zdolności operacyjnych Wojsk Lądowych";"";2880725;0;2880725;0.0;100.0
"11-1-1-1";"11-1-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";2876824;0;2876824;0.0;100.0
"11-1-1-2";"11-1-1";"e";"Dysponent";"Wojewodowie";"85";3901;0;3901;0.0;100.0
"11-1-2";"11-1";"d";"Podzadanie 11.1.2";"Utrzymanie zdolności operacyjnych Sił Powietrznych";"";1360557;0;1360557;0.0;100.0
"11-1-2-1";"11-1-2";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";1360557;0;1360557;0.0;100.0
"11-1-3";"11-1";"d";"Podzadanie 11.1.3";"Utrzymanie zdolności operacyjnych Marynarki Wojennej";"";606344;0;606344;0.0;100.0
"11-1-3-1";"11-1-3";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";606344;0;606344;0.0;100.0
"11-1-4";"11-1";"d";"Podzadanie 11.1.4";"Utrzymanie zdolności operacyjnych Wojsk Specjalnych";"";242470;0;242470;0.0;100.0
"11-1-4-1";"11-1-4";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";242470;0;242470;0.0;100.0
"11-1-5";"11-1";"d";"Podzadanie 11.1.5";"Utrzymanie zdolności operacyjnych Żandarmerii Wojskowej";"";228304;0;228304;0.0;100.0
"11-1-5-1";"11-1-5";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";228304;0;228304;0.0;100.0
"11-1-6";"11-1";"d";"Podzadanie 11.1.6";"Zabezpieczenie dowodzenia Siłami Zbrojnymi RP";"";260816;0;260816;0.0;100.0
"11-1-6-1";"11-1-6";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";260816;0;260816;0.0;100.0
"11-1-7";"11-1";"d";"Podzadanie 11.1.7";"Zabezpieczenie logistyczne zdolności operacyjnych SZ";"";5419689;0;5419689;0.0;100.0
"11-1-7-1";"11-1-7";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";5419689;0;5419689;0.0;100.0
"11-1-8";"11-1";"d";"Podzadanie 11.1.8";"Zabezpieczenie medyczne zdolności operacyjnych SZ";"";145920;0;145920;0.0;100.0
"11-1-8-1";"11-1-8";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";145920;0;145920;0.0;100.0
"11-1-9";"11-1";"d";"Podzadanie 11.1.9";"Wsparcie utrzymania zdolności operacyjnych";"";0;0;0;0;0
"11-1-9-1";"11-1-9";"e";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"38";0;0;0;0;0
"11-1-10";"11-1";"d";"Podzadanie 11.1.10";"Zakwaterowanie Sił Zbrojnych";"";477798;0;477798;0.0;100.0
"11-1-10-1";"11-1-10";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";477798;0;477798;0.0;100.0
"11-2";"11";"c";"Zadanie 11.2";"Rozwój zdolności obronnych";"";7315993;0;7315993;0.0;100.0
"11-2-1";"11-2";"d";"Podzadanie 11.2.1";"Programy operacyjne";"";7179557;0;7179557;0.0;100.0
"11-2-1-1";"11-2-1";"e";"Dysponent";"Ministerstwo Finansów";"78";123414;0;123414;0.0;100.0
"11-2-1-2";"11-2-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";7056143;0;7056143;0.0;100.0
"11-2-2";"11-2";"d";"Podzadanie 11.2.2";"Programy NATO i UE";"";135660;0;135660;0.0;100.0
"11-2-2-1";"11-2-2";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";135660;0;135660;0.0;100.0
"11-2-3";"11-2";"d";"Podzadanie 11.2.3";"Pozyskiwanie zdolności poza programami operacyjnymi";"";776;0;776;0.0;100.0
"11-2-3-1";"11-2-3";"e";"Dysponent";"Wojewodowie";"85";776;0;776;0.0;100.0
"11-3";"11";"c";"Zadanie 11.3";"Wsparcie wywiadowcze i ochrona kontrwywiadowcza";"";419489;0;419489;0.0;100.0
"11-3-1";"11-3";"d";"Podzadanie 11.3.1";"Wsparcie wywiadowcze";"";261986;0;261986;0.0;100.0
"11-3-1-1";"11-3-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";106260;0;106260;0.0;100.0
"11-3-1-2";"11-3-1";"e";"Dysponent";"Agencja Wywiadu";"59";155726;0;155726;0.0;100.0
"11-3-2";"11-3";"d";"Podzadanie 11.3.2";"Ochrona kontrwywiadowcza";"";157503;0;157503;0.0;100.0
"11-3-2-1";"11-3-2";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";157503;0;157503;0.0;100.0
"11-4";"11";"c";"Zadanie 11.4";"Realizacja zobowiązań sojuszniczych i międzynarodowych oraz uczestnictwo w działaniach na rzecz pokoju i stabilizacji międzynarodowej";"";1108143;0;1108143;0.0;100.0
"11-4-1";"11-4";"d";"Podzadanie 11.4.1";"Misje i operacje NATO, UE oraz koalicyjne";"";772428;0;772428;0.0;100.0
"11-4-1-1";"11-4-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";772428;0;772428;0.0;100.0
"11-4-2";"11-4";"d";"Podzadanie 11.4.2";"Działalność w strukturach NATO, UE oraz przedstawicielstw dyplomatycznych i strukturach wielonarodowych";"";335715;0;335715;0.0;100.0
"11-4-2-1";"11-4-2";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";335715;0;335715;0.0;100.0
"11-5";"11";"c";"Zadanie 11.5";"Gotowość struktur administracyjno-gospodarczych kraju do obrony państwa";"";163730;0;163730;0.0;100.0
"11-5-1";"11-5";"d";"Podzadanie 11.5.1";"Mobilizacja gospodarki";"";96000;0;96000;0.0;100.0
"11-5-1-1";"11-5-1";"e";"Dysponent";"Ministerstwo Gospodarki";"20";73000;0;73000;0.0;100.0
"11-5-1-2";"11-5-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";23000;0;23000;0.0;100.0
"11-5-2";"11-5";"d";"Podzadanie 11.5.2";"Pozamilitarne przygotowania obronne";"";67730;0;67730;0.0;100.0
"11-5-2-1";"11-5-2";"e";"Dysponent";"Ministerstwo Infrastruktury";"18";89;0;89;0.0;100.0
"11-5-2-2";"11-5-2";"e";"Dysponent";"Ministerstwo Infrastruktury";"39";22511;0;22511;0.0;100.0
"11-5-2-3";"11-5-2";"e";"Dysponent";"Ministerstwo Sportu i Turystyki";"40";10;0;10;0.0;100.0
"11-5-2-4";"11-5-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";263;0;263;0.0;100.0
"11-5-2-5";"11-5-2";"e";"Dysponent";"Urząd Ochrony Konkurencji i Konsumentów";"53";4;0;4;0.0;100.0
"11-5-2-6";"11-5-2";"e";"Dysponent";"Agencja Bezpieczeństwa Wewnętrznego";"57";33;0;33;0.0;100.0
"11-5-2-7";"11-5-2";"e";"Dysponent";"Urząd Komunikacji Elektronicznej";"76";1780;0;1780;0.0;100.0
"11-5-2-8";"11-5-2";"e";"Dysponent";"Wojewodowie";"85";34464;0;34464;0.0;100.0
"11-5-2-9";"11-5-2";"e";"Dysponent";"Ministerstwo Finansów";"19";235;0;235;0.0;100.0
"11-5-2-10";"11-5-2";"e";"Dysponent";"Ministerstwo Gospodarki";"20";838;0;838;0.0;100.0
"11-5-2-11";"11-5-2";"e";"Dysponent";"Ministerstwo Infrastruktury";"21";821;0;821;0.0;100.0
"11-5-2-12";"11-5-2";"e";"Dysponent";"Ministerstwo Środowiska";"22";3051;0;3051;0.0;100.0
"11-5-2-13";"11-5-2";"e";"Dysponent";"Ministerstwo Sportu i Turystyki";"25";200;0;200;0.0;100.0
"11-5-2-14";"11-5-2";"e";"Dysponent";"Ministerstwo Infrastruktury";"26";1922;0;1922;0.0;100.0
"11-5-2-15";"11-5-2";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";1200;0;1200;0.0;100.0
"11-5-2-16";"11-5-2";"e";"Dysponent";"Ministerstwo Sprawiedliwości";"37";309;0;309;0.0;100.0
"11-6";"11";"c";"Zadanie 11.6";"Posługa duszpasterska";"";24867;0;24867;0.0;100.0
"11-6-1";"11-6";"d";"Podzadanie 11.6.1";"Posługa duszpasterska Ordynariatu Polowego WP";"";20530;0;20530;0.0;100.0
"11-6-1-1";"11-6-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";20530;0;20530;0.0;100.0
"11-6-2";"11-6";"d";"Podzadanie 11.6.2";"Posługa duszpasterska Ordynariatu Prawosławnego";"";2682;0;2682;0.0;100.0
"11-6-2-1";"11-6-2";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";2682;0;2682;0.0;100.0
"11-6-3";"11-6";"d";"Podzadanie 11.6.3";"Posługa duszpasterska Ewangelickiego Duszpasterstwa Wojskowego";"";1655;0;1655;0.0;100.0
"11-6-3-1";"11-6-3";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";1655;0;1655;0.0;100.0
"11-7";"11";"c";"Zadanie 11.7";"Informatyzacja działalności i budowa społeczeństwa informacyjnego";"";230538;0;230538;0.0;100.0
"11-7-1";"11-7";"d";"Podzadanie 11.7.1";"Utrzymanie systemów informatycznych";"";160565;0;160565;0.0;100.0
"11-7-1-1";"11-7-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";160565;0;160565;0.0;100.0
"11-7-2";"11-7";"d";"Podzadanie 11.7.2";"Budowa i wdrożenie rozwiązań informatycznych";"";69973;0;69973;0.0;100.0
"11-7-2-1";"11-7-2";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";69973;0;69973;0.0;100.0
"12";"";"b";"FUNKCJA 12";"ŚRODOWISKO";"";3878397;3034025;844372;78.23;21.77
"12-1";"12";"c";"Zadanie 12.1";"Kształtowanie bioróżnorodności";"";259910;109717;150193;42.21;57.79
"12-1-1";"12-1";"d";"Podzadanie 12.1.1";"Realizacja sieci Natura 2000";"";23549;6010;17539;25.52;74.48
"12-1-1-1";"12-1-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";23549;6010;17539;25.52;74.48
"12-1-2";"12-1";"d";"Podzadanie 12.1.2";"Ochrona przyrody i krajobrazu, w tym parki narodowe";"";216682;93849;122833;43.31;56.69
"12-1-2-1";"12-1-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";195867;93849;102018;47.91;52.09
"12-1-2-2";"12-1-2";"e";"Dysponent";"Wojewodowie";"85";20815;0;20815;0.0;100.0
"12-1-3";"12-1";"d";"Podzadanie 12.1.3";"Ochrona i zrównoważony rozwój lasów oraz powiększanie zasobów leśnych";"";5959;0;5959;0.0;100.0
"12-1-3-1";"12-1-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";5883;0;5883;0.0;100.0
"12-1-3-2";"12-1-3";"e";"Dysponent";"Wojewodowie";"85";76;0;76;0.0;100.0
"12-1-4";"12-1";"d";"Podzadanie 12.1.4";"Ochrona funkcji gleb i przywrócenie gleb do stanu właściwego";"";2062;0;2062;0.0;100.0
"12-1-4-1";"12-1-4";"e";"Dysponent";"Ministerstwo Środowiska";"41";2062;0;2062;0.0;100.0
"12-1-5";"12-1";"d";"Podzadanie 12.1.5";"Ochrona zwierząt łownych i gospodarowanie ich zasobami";"";1800;0;1800;0.0;100.0
"12-1-5-1";"12-1-5";"e";"Dysponent";"Ministerstwo Środowiska";"41";161;0;161;0.0;100.0
"12-1-5-2";"12-1-5";"e";"Dysponent";"Wojewodowie";"85";1639;0;1639;0.0;100.0
"12-1-6";"12-1";"d";"Podzadanie 12.1.6";"Przywracanie terenom zdegradowanym wartości przyrodniczych";"";9858;9858;0;100.0;0.0
"12-1-6-1";"12-1-6";"e";"Dysponent";"Ministerstwo Środowiska";"41";9858;9858;0;100.0;0.0
"12-2";"12";"c";"Zadanie 12.2";"Kształtowanie jakości powietrza atmosferycznego i przeciwdziałanie zmianom klimatu";"";4380;0;4380;0.0;100.0
"12-2-1";"12-2";"d";"Podzadanie 12.2.1";"Ochrona powietrza przed zanieczyszczeniami oraz działania z zakresu handlu emisjami zanieczyszczeń innych niż gazy cieplarniane";"";483;0;483;0.0;100.0
"12-2-1-1";"12-2-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";483;0;483;0.0;100.0
"12-2-2";"12-2";"d";"Podzadanie 12.2.2";"Ograniczenie emisji gazów cieplarnianych oraz działania z zakresu handlu emisjami CO2  i pakietu energetyczno-klimatycznego";"";724;0;724;0.0;100.0
"12-2-2-1";"12-2-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";724;0;724;0.0;100.0
"12-2-3";"12-2";"d";"Podzadanie 12.2.3";"Ochrona klimatu, ochrona warstwy ozonowej oraz transgraniczne przemieszczanie zanieczyszczeń";"";881;0;881;0.0;100.0
"12-2-3-1";"12-2-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";881;0;881;0.0;100.0
"12-2-4";"12-2";"d";"Podzadanie 12.2.4";"Opracowanie programów ochrony powietrza";"";2292;0;2292;0.0;100.0
"12-2-4-1";"12-2-4";"e";"Dysponent";"Ministerstwo Środowiska";"41";162;0;162;0.0;100.0
"12-2-4-2";"12-2-4";"e";"Dysponent";"Wojewodowie";"85";2130;0;2130;0.0;100.0
"12-3";"12";"c";"Zadanie 12.3";"Racjonalne gospodarowanie zasobami i strukturami geologicznymi";"";5843;0;5843;0.0;100.0
"12-3-1";"12-3";"d";"Podzadanie 12.3.1";"Gromadzenie i udostępnianie danych geologicznych oraz prowadzenie rejestru obszarów górniczych";"";1212;0;1212;0.0;100.0
"12-3-1-1";"12-3-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";322;0;322;0.0;100.0
"12-3-1-2";"12-3-1";"e";"Dysponent";"Wojewodowie";"85";890;0;890;0.0;100.0
"12-3-2";"12-3";"d";"Podzadanie 12.3.2";"Badania geologiczne, gospodarowanie zasobami złóż kopalin oraz ustalanie dyspozycyjnych zasobów wód podziemnych";"";3919;0;3919;0.0;100.0
"12-3-2-1";"12-3-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";3862;0;3862;0.0;100.0
"12-3-2-2";"12-3-2";"e";"Dysponent";"Wojewodowie";"85";57;0;57;0.0;100.0
"12-3-3";"12-3";"d";"Podzadanie 12.3.3";"Promocja i upowszechnianie osiągnięć w dziedzinie geologii";"";712;0;712;0.0;100.0
"12-3-3-1";"12-3-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";712;0;712;0.0;100.0
"12-4";"12";"c";"Zadanie 12.4";"Gospodarka odpadami";"";208246;205437;2809;98.65;1.35
"12-4-1";"12-4";"d";"Podzadanie 12.4.1";"Kształtowanie i realizacja polityki państwa w zakresie gospodarki odpadami";"";2562;0;2562;0.0;100.0
"12-4-1-1";"12-4-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";1846;0;1846;0.0;100.0
"12-4-1-2";"12-4-1";"e";"Dysponent";"Wojewodowie";"85";716;0;716;0.0;100.0
"12-4-2";"12-4";"d";"Podzadanie 12.4.2";"Ograniczanie wpływu odpadów na środowisko";"";205437;205437;0;100.0;0.0
"12-4-2-1";"12-4-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";205437;205437;0;100.0;0.0
"12-4-3";"12-4";"d";"Podzadanie 12.4.3";"Nadzorowanie i koordynacja gospodarowania odpadami";"";247;0;247;0.0;100.0
"12-4-3-1";"12-4-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";0;0;0;0;0
"12-4-3-2";"12-4-3";"e";"Dysponent";"Wojewodowie";"85";247;0;247;0.0;100.0
"12-5";"12";"c";"Zadanie 12.5";"Gospodarowanie zasobami wodnymi";"";656608;282278;374330;42.99;57.01
"12-5-1";"12-5";"d";"Podzadanie 12.5.1";"Kształtowanie, ochrona i wykorzystanie zasobów wodnych";"";25040;9085;15955;36.28;63.72
"12-5-1-1";"12-5-1";"e";"Dysponent";"Ministerstwo Środowiska";"22";25040;9085;15955;36.28;63.72
"12-5-1-2";"12-5-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";0;0;0;0;0
"12-5-2";"12-5";"d";"Podzadanie 12.5.2";"Utrzymanie powierzonego majątku związanego z gospodarką wodną";"";133943;27938;106005;20.86;79.14
"12-5-2-1";"12-5-2";"e";"Dysponent";"Ministerstwo Środowiska";"22";133943;27938;106005;20.86;79.14
"12-5-3";"12-5";"d";"Podzadanie 12.5.3";"Ochrona przeciwpowodziowa oraz przeciwdziałanie skutkom suszy";"";342461;245255;97206;71.62;28.38
"12-5-3-1";"12-5-3";"e";"Dysponent";"Ministerstwo Środowiska";"22";240832;143626;97206;59.64;40.36
"12-5-3-2";"12-5-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";101629;101629;0;100.0;0.0
"12-5-4";"12-5";"d";"Podzadanie 12.5.4";"Budowa i utrzymanie urządzeń melioracji wodnych podstawowych i szczegółowych";"";154517;0;154517;0.0;100.0
"12-5-4-1";"12-5-4";"e";"Dysponent";"Wojewodowie";"85";154517;0;154517;0.0;100.0
"12-5-5";"12-5";"d";"Podzadanie 12.5.5";"Program wieloletni ``Budowa Zbiornika Wodnego Świnna Poręba``";"";64;0;64;0.0;100.0
"12-5-5-1";"12-5-5";"e";"Dysponent";"Ministerstwo Środowiska";"22";64;0;64;0.0;100.0
"12-5-6";"12-5";"d";"Podzadanie 12.5.6";"Program wieloletni ``Program dla Odry 2006``";"";583;0;583;0.0;100.0
"12-5-6-1";"12-5-6";"e";"Dysponent";"Ministerstwo Środowiska";"22";0;0;0;0;0
"12-5-6-2";"12-5-6";"e";"Dysponent";"Wojewodowie";"85";583;0;583;0.0;100.0
"12-6";"12";"c";"Zadanie 12.6";"Rozbudowa infrastruktury ochrony środowiska";"";2547502;2428826;118676;95.34;4.66
"12-6-1";"12-6";"d";"Podzadanie 12.6.1";"Gospodarka wodno-ściekowa";"";2288349;2288349;0;100.0;0.0
"12-6-1-1";"12-6-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";2288349;2288349;0;100.0;0.0
"12-6-2";"12-6";"d";"Podzadanie 12.6.2";"Przedsięwzięcia dostosowujące przedsiębiorstwa do wymogów ochrony środowiska";"";122754;122754;0;100.0;0.0
"12-6-2-1";"12-6-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";122754;122754;0;100.0;0.0
"12-6-3";"12-6";"d";"Podzadanie 12.6.3";"Zadania związane z realizacją projektów finansowanych z Funduszu Spójności";"";22051;17723;4328;80.37;19.63
"12-6-3-1";"12-6-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";22051;17723;4328;80.37;19.63
"12-6-4";"12-6";"d";"Podzadanie 12.6.4";"Realizacja zadań w ramach Mechanizmu Finansowego EOG, Norweskiego Mechanizmu Finansowego, Polsko-Szwajcarskiej Ramowej Umowy Bilateralnej, Programów Instytucjonalnych i innych programów pomocowych";"";114348;0;114348;0.0;100.0
"12-6-4-1";"12-6-4";"e";"Dysponent";"Ministerstwo Środowiska";"41";114348;0;114348;0.0;100.0
"12-7";"12";"c";"Zadanie 12.7";"Kontrola, monitoring stanu środowiska i przeciwdziałanie poważnym awariom";"";174650;0;174650;0.0;100.0
"12-7-1";"12-7";"d";"Podzadanie 12.7.1";"Kontrola podmiotów korzystających ze środowiska w tym w zakresie zapobiegania poważnym awariom";"";55701;0;55701;0.0;100.0
"12-7-1-1";"12-7-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";2093;0;2093;0.0;100.0
"12-7-1-2";"12-7-1";"e";"Dysponent";"Wojewodowie";"85";53608;0;53608;0.0;100.0
"12-7-2";"12-7";"d";"Podzadanie 12.7.2";"Monitoring stanu środowiska";"";81379;0;81379;0.0;100.0
"12-7-2-1";"12-7-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";3197;0;3197;0.0;100.0
"12-7-2-2";"12-7-2";"e";"Dysponent";"Wojewodowie";"85";78182;0;78182;0.0;100.0
"12-7-3";"12-7";"d";"Podzadanie 12.7.3";"Kontrola przestrzegania prawa ochrony środowiska oraz prowadzenie postępowań administracyjnych";"";32366;0;32366;0.0;100.0
"12-7-3-1";"12-7-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";32123;0;32123;0.0;100.0
"12-7-3-2";"12-7-3";"e";"Dysponent";"Wojewodowie";"85";243;0;243;0.0;100.0
"12-7-4";"12-7";"d";"Podzadanie 12.7.4";"Ochrona przed skutkami zagrożeń naturalnych";"";4500;0;4500;0.0;100.0
"12-7-4-1";"12-7-4";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";4500;0;4500;0.0;100.0
"12-7-4-2";"12-7-4";"e";"Dysponent";"Ministerstwo Środowiska";"41";0;0;0;0;0
"12-7-5";"12-7";"d";"Podzadanie 12.7.5";"Pozwolenia zintegrowane oraz najlepsze dostępne techniki";"";704;0;704;0.0;100.0
"12-7-5-1";"12-7-5";"e";"Dysponent";"Ministerstwo Środowiska";"41";704;0;704;0.0;100.0
"12-8";"12";"c";"Zadanie 12.8";"Realizacja polityki ekologicznej państwa";"";10510;5009;5501;47.66;52.34
"12-8-1";"12-8";"d";"Podzadanie 12.8.1";"Prowadzenie polityki ekologicznej państwa";"";1439;0;1439;0.0;100.0
"12-8-1-1";"12-8-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";1439;0;1439;0.0;100.0
"12-8-2";"12-8";"d";"Podzadanie 12.8.2";"Prowadzenie polityki zrównoważonego rozwoju obszarów strategicznych";"";240;0;240;0.0;100.0
"12-8-2-1";"12-8-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";240;0;240;0.0;100.0
"12-8-3";"12-8";"d";"Podzadanie 12.8.3";"Promocja postaw proekologicznych i edukacja środowiskowa";"";8831;5009;3822;56.72;43.28
"12-8-3-1";"12-8-3";"e";"Dysponent";"Ministerstwo Środowiska";"41";8831;5009;3822;56.72;43.28
"12-9";"12";"c";"Zadanie 12.9";"Informatyzacja działalności i budowa społeczeństwa informacyjnego";"";10748;2758;7990;25.66;74.34
"12-9-1";"12-9";"d";"Podzadanie 12.9.1";"Utrzymanie systemów informatycznych";"";6902;0;6902;0.0;100.0
"12-9-1-1";"12-9-1";"e";"Dysponent";"Ministerstwo Środowiska";"22";1961;0;1961;0.0;100.0
"12-9-1-2";"12-9-1";"e";"Dysponent";"Ministerstwo Środowiska";"41";4941;0;4941;0.0;100.0
"12-9-2";"12-9";"d";"Podzadanie 12.9.2";"Budowa i wdrożenie rozwiązań informatycznych";"";3846;2758;1088;71.71;28.29
"12-9-2-1";"12-9-2";"e";"Dysponent";"Ministerstwo Środowiska";"22";421;0;421;0.0;100.0
"12-9-2-2";"12-9-2";"e";"Dysponent";"Ministerstwo Środowiska";"41";3425;2758;667;80.53;19.47
"13";"";"b";"FUNKCJA 13";"ZABEZPIECZENIE SPOŁECZNE I WSPIERANIE RODZINY";"";85035429;3996;85031433;0.0;100.0
"13-1";"13";"c";"Zadanie 13.1";"Pomoc i integracja społeczna";"";3262738;0;3262738;0.0;100.0
"13-1-1";"13-1";"d";"Podzadanie 13.1.1";"Wspieranie osób zagrożonych wykluczeniem społecznym";"";3178362;0;3178362;0.0;100.0
"13-1-1-1";"13-1-1";"e";"Dysponent";"Ministerstwo Finansów";"19";21101;0;21101;0.0;100.0
"13-1-1-2";"13-1-1";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";13094;0;13094;0.0;100.0
"13-1-1-3";"13-1-1";"e";"Dysponent";"Wojewodowie";"85";3144167;0;3144167;0.0;100.0
"13-1-2";"13-1";"d";"Podzadanie 13.1.2";"Tworzenie, wdrażanie oraz realizacja przepisów o pomocy społecznej";"";1380;0;1380;0.0;100.0
"13-1-2-1";"13-1-2";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";1380;0;1380;0.0;100.0
"13-1-2-2";"13-1-2";"e";"Dysponent";"Wojewodowie";"85";0;0;0;0;0
"13-1-3";"13-1";"d";"Podzadanie 13.1.3";"Zapewnienie jakości kształcenia i doskonalenia zawodowego służb społecznych";"";717;0;717;0.0;100.0
"13-1-3-1";"13-1-3";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";717;0;717;0.0;100.0
"13-1-4";"13-1";"d";"Podzadanie 13.1.4";"Działalność badawcza, doradcza i informacyjna";"";1590;0;1590;0.0;100.0
"13-1-4-1";"13-1-4";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";1590;0;1590;0.0;100.0
"13-1-5";"13-1";"d";"Podzadanie 13.1.5";"Nadzór nad jednostkami organizacyjnymi pomocy społecznej";"";689;0;689;0.0;100.0
"13-1-5-1";"13-1-5";"e";"Dysponent";"Wojewodowie";"85";689;0;689;0.0;100.0
"13-1-6";"13-1";"d";"Podzadanie 13.1.6";"Mieszkania socjalne, mieszkania chronione, noclegownie i domy dla bezdomnych";"";80000;0;80000;0.0;100.0
"13-1-6-1";"13-1-6";"e";"Dysponent";"Ministerstwo Infrastruktury";"18";80000;0;80000;0.0;100.0
"13-2";"13";"c";"Zadanie 13.2";"Aktywizacja społeczna osób niepełnosprawnych";"";98919;0;98919;0.0;100.0
"13-2-1";"13-2";"d";"Podzadanie 13.2.1";"Wspomaganie aktywizacji społecznej osób niepełnosprawnych";"";1390;0;1390;0.0;100.0
"13-2-1-1";"13-2-1";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";1390;0;1390;0.0;100.0
"13-2-2";"13-2";"d";"Podzadanie 13.2.2";"Prowadzenie dialogu obywatelskiego w zakresie aktywizacji społecznej osób niepełnosprawnych";"";313;0;313;0.0;100.0
"13-2-2-1";"13-2-2";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";313;0;313;0.0;100.0
"13-2-3";"13-2";"d";"Podzadanie 13.2.3";"Orzekanie o niepełnosprawności";"";96110;0;96110;0.0;100.0
"13-2-3-1";"13-2-3";"e";"Dysponent";"Wojewodowie";"85";96110;0;96110;0.0;100.0
"13-2-4";"13-2";"d";"Podzadanie 13.2.4";"Nadzór nad ośrodkami i organizatorami turnusów rehabilitacyjnych";"";1106;0;1106;0.0;100.0
"13-2-4-1";"13-2-4";"e";"Dysponent";"Wojewodowie";"85";1106;0;1106;0.0;100.0
